Title,URL,Advertiser,Location,Listing Date,Short Description
ChildCare worker,https://www.seek.com.au/jobs/job/36332934?type=standard,Train Station Gym 247,Sydney,26d ago,Looking for a qualified childcare worker to work Monday - Saturday in our childrens supervised area in our Gym.
Trader/Trader Internship (Mandarin),https://www.seek.com.au/jobs/job/36332897?type=standard,STF Capital,Sydney,26d ago,Financial Internship/Trader Internship
Student Pharmacist (1st & 2nd Year) - Part Time - Clayton,https://www.seek.com.au/jobs/job/36332854?type=standard,Chemist Warehouse,Melbourne,26d ago,Kick start your pharmacy career with a leading retail pharmacy group! Putting theory into practice is the best way to learn! Pharmacy Students ONLY! 
Accounting administration Officer,https://www.seek.com.au/jobs/job/36332842?type=standard,Chin Hong Investments,Brisbane,26d ago,We are looking for an experienced accounting administrative position for immediate start. This is a varied role with multiple responsibilities.
Part-Time HR Advisor,https://www.seek.com.au/jobs/job/36332834?type=standout,Chaumet Australia,Sydney,26d ago,We are currently recruiting for a Part-Time HR Advisor.
Paramedic,https://www.seek.com.au/jobs/job/36332783?type=standout,Defence Force Recruiting Southern Region,Bairnsdale & Gippsland,26d ago,"Add a rewarding new dimension to your life and work, applying your medical skills to military and community-support scenarios."
Registered Nurse - Rosebud,https://www.seek.com.au/jobs/job/36332767?type=standard,Regis,Mornington Peninsula & Bass Coast,26d ago,Are you seeking a position in/near Rosebud as a Registered Nurse in a leading Aged Care provider? Apply Now!
Night Auditor Novotel Surfers Paradise,https://www.seek.com.au/jobs/job/36332724?type=standout,Novotel Surfers Paradise,Gold Coast,26d ago,Located right in the heart of the Gold Coast an exciting opportunity to join a busy Front Office Team as the Night Auditor within Accor Hotels.
Assistant Store Manager (Part-time) 28/05/18 Townsville,https://www.seek.com.au/jobs/job/36332718?type=standard,dusk Australasia,Brisbane,26d ago,"Ignite your career as part of the growing dusk Team. A great opportunity awaits you – Make it happen right now!

- Australian Owned
- Beautiful, Ex"
OSHC Educator - Panania,https://www.seek.com.au/jobs/job/36332685?type=standard,YMCA,Sydney,26d ago,"Drive our vision to provide each and every child in our care with the opportunity to be happy, healthy and connected!"
Child Care Centre Director,https://www.seek.com.au/jobs/job/36332657?type=standout,Bracken Ridge Child Care,Brisbane,26d ago,The privately owned and managed Bracken Ridge Childcare Centre has expanded to 201 places and is looking for an experienced manager to join the team
Diploma Qualified Early Childhood Educators,https://www.seek.com.au/jobs/job/36098690?type=standout,Giraffe Early Learning Centre,Melbourne,26d ago,"We are seeking Diploma trained early childhood educators, including a Room Leader, with a minimum of 1 years experience in Early Childhood."
Medical Receptionist,https://www.seek.com.au/jobs/job/36332625?type=standard,McKinley Medical Centre,Melbourne,26d ago,"A private General Practice in Mulgrave, Victoria are looking for an enthusiastic receptionist to join a friendly, hard-working team."
Fire Mitigation / Natural Resources Officer,https://www.seek.com.au/jobs/job/36332587?type=standard,Shoalhaven City Council,"Wollongong, Illawarra & South Coast",26d ago,Shoalhaven City Council is seeking a suitably qualified applicant with strong communication skills for the short-term position of Fire Mitigation and
Fire Mitigation / Natural Resources Officer,https://www.seek.com.au/jobs/job/36332586?type=standard,Shoalhaven City Council,"Wollongong, Illawarra & South Coast",26d ago,Shoalhaven City Council is seeking a suitably qualified applicant with strong communication skills for the short-term position of Fire Mitigation and
Chef,https://www.seek.com.au/jobs/job/36332582?type=standard,The Bunyas,Toowoomba & Darling Downs,26d ago,Chef Required for work in Bunya Mountains Restaurant.
Administration Officer Ravenhall,https://www.seek.com.au/jobs/job/36332535?type=standard,Bendigo Kangan Institute,Melbourne,26d ago,BKI is looking for Campus Administration Officer in our Corrections Education Department.
Child Care Educators,https://www.seek.com.au/jobs/job/36332518?type=standard,Brighton Early Learning Centre,Melbourne,26d ago,"Full time, Permanent &amp; Causal Educators Wanted"
Senior Remuneration & Benefits Analyst,https://www.seek.com.au/jobs/job/36332501?type=standard,Medtronic,Sydney,26d ago,This is a permanent part time role (operating 2-3 days a week/Job share). Be responsible for functional control over job evaluations &amp; wages
VENUE CROWD CONTROLLERS,https://www.seek.com.au/jobs/job/36322953?type=promoted,Trojan Security (AU/NZ) Pty Ltd,Sunshine Coast,"",Career Crowd Control opportunities ! AGILE SECURITY are seeking career driven security professionals to service to join our progressive company.
Clinical Helpdesk Advisor,https://www.seek.com.au/jobs/job/36538766?type=promoted,integratedliving Australia Limited,"Newcastle, Maitland & Hunter","","To provide specialist clinical advice to promote innovative, clinically sound and customer focused care and service provision."
Administration Officer Tarrengower,https://www.seek.com.au/jobs/job/36332445?type=standard,Bendigo Kangan Institute,Melbourne,26d ago,BKI is looking for Campus Administration Officer in our Corrections Education Department for Part Time Fixed Term Basis.
Passionate Cook or Chef Required,https://www.seek.com.au/jobs/job/36332319?type=standout,The Green Elephant Rosebery,Sydney,26d ago,The Green Elephant are currently seeking an experienced childcare Cook/Chef to join our vibrant and happy team.
"Analyst, Risk and Compliance (Parental leave cover)",https://www.seek.com.au/jobs/job/36332254?type=standout,New Forests Asset Management Pty Ltd,Sydney,27d ago,"We are looking for an Analyst, to work as part of our Australian based Risk &amp; Compliance team."
Dentist,https://www.seek.com.au/jobs/job/36332240?type=standard,Sydney,Parramatta & Western Suburbs,27d ago,A friendly and busy practice has an opportunity for a dentist to join our existing fantastic team. Variety of patients and excellent conditions.
Assistant Educator- Paddington,https://www.seek.com.au/jobs/job/36332187?type=standout,Brisbane,CBD & Inner Suburbs,27d ago,We have one position available for a highly motivated and passionate assistant educator for all age groups.
Software Sales Executive (Telemarketing),https://www.seek.com.au/jobs/job/36332160?type=standard,ZenithComC Australia (ComCrowd Global),Melbourne,27d ago,"Zenith ComC Australia, a reputed Software services company is looking for Sales Executives (Telemarketing) for its Melbourne division."
Maintenance Officer,https://www.seek.com.au/jobs/job/36332158?type=standard,Anglicare SA,Adelaide,27d ago,"Part-time position in Elizabeth, providing preventative and reactive maintenance to make our aged care site a safe home for our residents! "
Part Time Loan Administrator,https://www.seek.com.au/jobs/job/36332109?type=standard,Mornington Peninsula & Bass Coast,Banking & Financial Services,27d ago,"An opportunity exists for an experienced Loans Processor to support the business in managing the overall submission, approval and settlement process."
Pharmaceutical Sales Representative - Part Time - Diabetes,https://www.seek.com.au/jobs/job/36332085?type=standout,AstraZeneca,Sydney,27d ago,"A rare part time GP sales opportunity in our NSW Diabetes team. Join a high performing team and make a difference to patient lives, everyday!"
Assistant Restaurant Manager - Pizza Hut Cannon Hill,https://www.seek.com.au/jobs/job/36332057?type=standard,Pizza Hut Cannon Hill,Brisbane,27d ago,Part Time - 30 hours - Assistant Restaurant Manager - Pizza Hut Cannon Hill
Part Time Cleaner,https://www.seek.com.au/jobs/job/36332024?type=standout,IKON Services Australia Pty Ltd,Melbourne,27d ago,"An opportunity to work Part Time, 10 hours per week, Monday to Friday afternoons in Port Melbourne."
Car Wash Attendant / Junior,https://www.seek.com.au/jobs/job/36331947?type=standard,DCB Car Wash,Melbourne,27d ago,DCB Car Wash is a 5 star car wash in a prestigious location in Southbank.We are looking for a motivated junior with an eye for detail to join our team
Centre Manager / Nominated Supervisor,https://www.seek.com.au/jobs/job/36331996?type=standout,PCM,Rockhampton & Capricorn Coast,27d ago,An exciting opportunity exists for an enthusiastic Centre Manager who wants to join and lead a committed team.
Kitchen hand - Precious Cargo Education,https://www.seek.com.au/jobs/job/36331979?type=standard,Precious Cargo,Adelaide,27d ago,PRECIOUS CARGO are seeking to find the perfect candidate to fill a kitchen hand position at our Blackwood Centre
Building Manager / Customer Service (Part Time),https://www.seek.com.au/jobs/job/36331977?type=standard,Cambridge Management Services Pty Ltd,Sydney,27d ago,Looking for a varied and challenging part time role as a Building Manager in the Hills District with a reputable &amp; supportive company? Look no further
Before and After School Care Educators,https://www.seek.com.au/jobs/job/36331949?type=standout,DFP Recruitment,Sydney,27d ago,"Educator/Coordinator positions available in before and after school care, Located Lane Cove West, North Ryde, Collaroy Plateau and Northern beaches"
Maintenance Assistant (Part-time) | Sydney Tower Eye,https://www.seek.com.au/jobs/job/36331893?type=standard,Merlin Entertainments Group,Sydney,27d ago,Build yourself a more exciting future at SYDNEY TOWER EYE! 
Professional Sales Consultant - Department Stores,https://www.seek.com.au/jobs/job/36331867?type=standout,SalesReps Australia & Jobs In School Hours,Melbourne,27d ago,Fantastic Retail Sales Consultant role representing Aus #1 Bedding brand (SleepMaker) within a leading department store close to your home. Be quick!
Occupational Therapist,https://www.seek.com.au/jobs/job/36166568?type=standard,NoosaCare Inc,Sunshine Coast,27d ago,NoosaCare Inc is seeking an enthusiastic Occupational Therapy with a genuine interest in caring and involvement in an innovative model of Care.
"MaxMara, Sydney Flagship Westfield - Part Time Stock Controller/Sales Assistant",https://www.seek.com.au/jobs/job/36331846?type=standard,Sydney,"CBD, Inner West & Eastern Suburbs",27d ago,"This luxury brand requires a professional experienced Part Time Stock Controller and Sales Assistant, happy to join an international brand."
Plan Manager/Coordinator of Support,https://www.seek.com.au/jobs/job/36461931?type=promoted,REDinc.,Lismore & Far North Coast,"",Provide support to the REDinc. Plan Management and Coordination of Support team and assist NDIS participants manage their budgets and plans.
Online Learning Officer,https://www.seek.com.au/jobs/job/36494806?type=promoted,Australian Centre For Grief & Bereavement,Melbourne,"",The Online Learning Officer is responsible for the delivery of a valued and customer led online learning strategy.
Remedial Massage Therapist,https://www.seek.com.au/jobs/job/36331696?type=standard,GlidePhysio,Brisbane,27d ago,GlidePhysio Strathpine is seeking a Remedial massage therapist.
Human Resources Officer - Part time,https://www.seek.com.au/jobs/job/36331613?type=standard,Primary Community Care Services,Sydney,27d ago,Part time HR opportunity - 15 hours per week - over 5 days preferred - in the rewarding Not-for-Profit health sector. If you enjoy variety ...read on!
Childcare | Cert III or Diploma Part Time - Brookvale,https://www.seek.com.au/jobs/job/36331474?type=standout,Little Zak's Academy,Sydney,27d ago,Little Zak's Academy - Implement internal educational programs whilst achieving quality learning outcomes for children and mentor staff members.
ACFI Coordinator,https://www.seek.com.au/jobs/job/36331371?type=standard,Sydney,Southern Suburbs & Sutherland Shire,27d ago,"Permanent part time position available, 5 days a week over two facilities in Southern Sydney."
PHARMACIST,https://www.seek.com.au/jobs/job/36331346?type=standard,Sydney,South West & M5 Corridor,27d ago,Pharmacist required for Permanent Friday 7am-7pm and or alternate Saturday 7am-7pm at Priceline Camden. Experience and Enthusiasm essential
Early Childhood TEACHER,https://www.seek.com.au/jobs/job/36331343?type=standard,Brisbane,Western Suburbs & Ipswich,27d ago,"Opportunity for experienced, qualified and 'Certified Supervisor' ECT Teacher to coordinate KINDY Program with Community &amp; Family well-being focus."
Graduate and Undergraduate Programs Coordinator (Mental Health),https://www.seek.com.au/jobs/job/36331295?type=standard,Albury Wodonga Health,Albury Area,27d ago,Albury Wodonga Health is seeking an experienced Clinical Nurse Educator to join our professional development team.
Before and After School Care Coordinator,https://www.seek.com.au/jobs/job/36331182?type=standard,Kelly Services,Sydney,27d ago,Industry leading Before &amp; After School Hours care company are seeking passionate and dynamic educators for their centres on the North Shore! 
Enrolled Nurses,https://www.seek.com.au/jobs/job/36331120?type=standard,Uniting AgeWell,"Bendigo, Goldfields & Macedon Ranges",27d ago,UA Strath-Haven are seeking qualified Enrolled Nurses to provide a high standard of nursing care and other services to clients and their families.
Nurse Educator-Certificate III Health Services Assistance (Assisting in Nursing),https://www.seek.com.au/jobs/job/36331044?type=standard,St George & Sutherland Community College,Sydney,27d ago,"Join SGSCC a highly respected and well known RTO as a Work Placement Coordinator/Assessor in Community Services. Parking, great friendly team"
Call Centre Assistant,https://www.seek.com.au/jobs/job/36331015?type=standard,St Vincent de Paul Society NSW,Sydney,27d ago,Call Centre Assistant will receive and process inbound calls requesting for collection of furniture donations.
Beauty Services Officer,https://www.seek.com.au/jobs/job/36330967?type=standard,TLC Healthcare,South West Coast VIC,27d ago,Seeking a passionate and experienced individual to establish a new hairdressing/beauty service to clients in our aged care facility in Armstrong Creek
Mental Health Support Worker,https://www.seek.com.au/jobs/job/36330932?type=standard,Guildford Care Facility,Perth,27d ago,Mental Health Support Worker require ASAP
Sales Consultant,https://www.seek.com.au/jobs/job/36330908?type=standard,Travelex Ltd,Sydney,27d ago,Join the friendly Travelex team as a Part time Sales Consultant at the Warringah Mall store.
Administration & Office Support,https://www.seek.com.au/jobs/job/36330088?type=standard,Therapy and Dance Association Inc.,Gold Coast,27d ago,We run a dance school for special needs children (Not for Profit). We're looking for someone that can help manage the day-to-day office/new enrolments
Collection Services Librarian,https://www.seek.com.au/jobs/job/36330896?type=standard,Northern Beaches Council,Sydney,27d ago,"Maintain acquisitions, catalogue, and serials records in the Library Management System/s."
Cosmetician,https://www.seek.com.au/jobs/job/36330807?type=standout,Star Pharmacy Group,Mt Gambier & Limestone Coast,27d ago,"Great part time opportunity for a positive, hardworking &amp; experienced Cosmetician to join our team at Priceline Pharmacy Mt Gambier! Apply today!"
Educators,https://www.seek.com.au/jobs/job/36330799?type=standout,Murrumba Downs ELC,Brisbane,27d ago,We are seeking Educators to join our dedicated and passionate team at our Murrumba Downs Early Learning Centre.
Shift Supervisors - Southport Metro - Gold Coast,https://www.seek.com.au/jobs/job/36330776?type=standout,Nandos Australia Pty Ltd,Gold Coast,27d ago,"Great Team member Opportunities, Join Nando's Restaurant's, we need people who LOVE Customers and Customer Service to join us and wow our guests!"
Early Childhood Teacher,https://www.seek.com.au/jobs/job/36330775?type=standout,Murrumba Downs ELC,Brisbane,27d ago,We are seeking an experienced Early Childhood Teacher to deliver a high-quality Kindergarten program at our Murrumba Downs Early Learning Centre
Disability Support Workers Part-Time and Casual,https://www.seek.com.au/jobs/job/36459919?type=promoted,Diversity South Inc,Mandurah & Peel,"","Full Time, Part Time and Casual Support Worker Vacancies"
Marketing Assistant,https://www.seek.com.au/jobs/job/36537448?type=promoted,I Love Linen,Gold Coast,"","Are you passionate about interiors, design and fashion, degree qualified in Marketing or Communications and love to shop online?"
Food and Beverage for Restaurant,https://www.seek.com.au/jobs/job/36330770?type=standard,Brisbane,CBD & Inner Suburbs,27d ago,Permanent Part Time Food and Beverage Restaurant Staff
Assistant Coordinator (Outside School Hours Care),https://www.seek.com.au/jobs/job/36330753?type=standout,Catholic Archdiocese of Brisbane,Brisbane,27d ago,Joey’s OSHC is a 175 place service &amp; is an integral part of the school &amp; parish community providing provides Before &amp; After School &amp; Vacation Care.
Food Services Assistant (FSA),https://www.seek.com.au/jobs/job/36330718?type=standout,Aurrum,Gosford & Central Coast,27d ago,Part Time (20 hours) Food Services Assistant passionate about food service excellence at leading aged care facility 
Operations Manager - 0.8 FTE,https://www.seek.com.au/jobs/job/36330665?type=standard,Melbourne,Bayside & South Eastern Suburbs,27d ago,Great opportunity for an experienced People Leader to join our high functioning operation based in the South East Suburbs.
Warehouse Storeperson,https://www.seek.com.au/jobs/job/36330652?type=standard,Harvey Norman,Melbourne,27d ago,"Are you enthusiastic and a will to learn with a ""can do"" attitude?
Do you have a passion for providing exceptional customer service?"
Naturopath / Vitamin Specialist,https://www.seek.com.au/jobs/job/36330629?type=standard,Innaloo Discount Drug Store,Perth,27d ago,Innaloo Discount Drug Store is seeking a self-motivated Naturopath/Vitamin Specialist to grow our boutique style WholeHealth category in our pharmacy.
Pharmacist,https://www.seek.com.au/jobs/job/36330576?type=standard,Adelaide,Healthcare & Medical,27d ago,Permanent Part time position for a highly motivated registered Pharmacist in a very busy Community Pharmacy 10 mins from the CBD
Relief Chef,https://www.seek.com.au/jobs/job/36330562?type=standout,Melbourne,Bayside & South Eastern Suburbs,27d ago,"An exciting opportunity exists with Aveo for an experienced, highly motivated Chef to join our team at Cherry Tree Grove, VIC"
Experienced EEN/RN required,https://www.seek.com.au/jobs/job/36330543?type=standard,capri medical centre,Gold Coast,27d ago,Experienced EEN/ RN wanted for a private general practice.
Oral Health Therapist,https://www.seek.com.au/jobs/job/36330505?type=standard,Maven Dental Group,Sunshine Coast,27d ago,"Excellent conditions, busy, family focused practice with long term loyal patients."
Early Childhood Teacher - 2 days per week,https://www.seek.com.au/jobs/job/36330503?type=standout,Early Learning Placements,Sydney,27d ago,Join this amazing exceeding child care centre on the Northern Beaches working 2 days per week allowing you to enjoy a good work / life balance.
Physiotherapist Wanted For Sports Clinic,https://www.seek.com.au/jobs/job/36330427?type=standout,Sandringham Sports Physio,Melbourne,27d ago,"An exciting career opportunity for a Physiotherapist has recently opened up at a busy, established Bayside Sports Physio Clinic."
Dentist - Part-time,https://www.seek.com.au/jobs/job/36330412?type=standout,Prime Practice HR Solutions,Brisbane,27d ago,"Our well-established practice in Cleveland, Brisbane is currently seeking a part time Dentist to join our newly refurbished practice."
Chef,https://www.seek.com.au/jobs/job/36330403?type=standout,Lismore & Far North Coast,Hospitality & Tourism,27d ago,"An exciting opportunity exists with Aveo for an experienced, highly motivated Chef to join our team at Tweed Heads, NSW"
Medical Receptionist,https://www.seek.com.au/jobs/job/36330385?type=standard,Greensborough Medical Centre,Melbourne,27d ago,"General Practice in Greensborough, Melbourne"
PART TIME OFFICE ADMINISTRATOR,https://www.seek.com.au/jobs/job/36330325?type=standout,Exiis Group Pty. Ltd,Brisbane,27d ago,Highly organised part time Office Administrator required
Senior Human Resources Manager,https://www.seek.com.au/jobs/job/36330273?type=standout,Puch Construction & Building Pty Ltd,Sydney,27d ago,A growing and diverse group of companies seeking a Senior Human Resources Manager.
Customer Service / Reception Desk,https://www.seek.com.au/jobs/job/36330272?type=standout,Sydney Park Management Pty Ltd,Sydney,27d ago,"Confident, enthusiastic, outgoing, self-motivated person to work Part time Monday to Friday from and every second Saturday"
General practitioner for Central Coast After-Hours Clinic,https://www.seek.com.au/jobs/job/36330207?type=standout,Paratus Clinical Pty Ltd,Gosford & Central Coast,27d ago,Paratus Medical is looking for a VR-GP or a non-VR-GP (with full access to VR medicare items in a DWS (District of Workforce Shortage )
BP SERVICE STATION - CONSOLE OPERATOR,https://www.seek.com.au/jobs/job/36330199?type=standard,Perth,Eastern Suburbs,27d ago,SEEKING FOR CONSOLE OPERATORS FOR A BRAND NEW BP SERVICE STATION SITE IN CAVERSHAM.
Clinical Helpdesk Advisor,https://www.seek.com.au/jobs/job/36538766?type=promoted,integratedliving Australia Limited,"Newcastle, Maitland & Hunter","","To provide specialist clinical advice to promote innovative, clinically sound and customer focused care and service provision."
Student Engagement Officer,https://www.seek.com.au/jobs/job/36434581?type=promoted,Jesuit College of Spirituality,Melbourne,"","The Student Engagement Officer (SEO) will provide administrative, IT and AV support to students and faculty as well as course advice."
Physiotherapy Assistant,https://www.seek.com.au/jobs/job/36330188?type=standout,Tailormade Physiotherapy,Sydney,27d ago,"Tailor Made Physiotherapy needs a part time Receptionist, available from 3pm-7pm."
Office Assistant,https://www.seek.com.au/jobs/job/36330149?type=standard,Sydney,"CBD, Inner West & Eastern Suburbs",27d ago,We are looking for a zealous Office Assistant to support the Accounts &amp; Marketing department of our company in its primary and administrative duties.
Part Time Oral Health Therapist,https://www.seek.com.au/jobs/job/36330128?type=standout,Lilys Dental,Sydney,27d ago,PART TIME Oral Health Therapist
Truck Driver,https://www.seek.com.au/jobs/job/36330093?type=standout,Lifeline Newcastle & Hunter,"Newcastle, Maitland & Hunter",27d ago,The Truck Driver will support Lifeline’s Retail Operations through the safe and efficient collection and delivery of goods and raw product.
Support Coordinator - Preston,https://www.seek.com.au/jobs/job/36330086?type=standard,Community Solutions,Melbourne,27d ago,Do you have NDIS experience and keen to make a difference? Initial Permanent Part time opportunity...
Reconnect Case Manager – Support Young People Who Are At Risk of Homelessness,https://www.seek.com.au/jobs/job/36330060?type=standard,Mission Australia,Mandurah & Peel,27d ago,"Reconnect aims to improve a vulnerable young person’s level of engagement with family, work, education, training and their local community."
"Language, Literacy and Numeracy (LLN) Facilitator",https://www.seek.com.au/jobs/job/36330059?type=standard,MyPathway,Cairns & Far North,27d ago,"My Pathway is currently seeking a Language, Literacy and Numeracy Facilitator to join their team in Napranum. "
EXPERIENCED MEDICAL RECEPTIONISTS WANTED,https://www.seek.com.au/jobs/job/36330016?type=standout,Chudom Pty Ltd,Melbourne,27d ago,SUITS MOTIVATED APPLICANTS CAPABLE OF WORKING UNSUPERVISED AND AS GOOD TEAM MEMBERS
Community Services Trainer & Assessor,https://www.seek.com.au/jobs/job/36330014?type=standout,JSW Training & Community Services,Bunbury & South West,27d ago,Seeking Trainer and Assessor to deliver Certificate III in Community Services in Busselton. Must have current Certificate IV in Training &amp; Assessment.
Electrical Project Manager,https://www.seek.com.au/jobs/job/36330000?type=standard,ConsultANZ,Sydney,27d ago,Join a Market leader to further develop your Electrical and management skills
Sales Consultant | Telstra St Ives,https://www.seek.com.au/jobs/job/36329973?type=standout,Vita Group Limited,Sydney,27d ago,"As a Vita Team Member, you’ll play an important part of a profitable company. We’ll celebrate your achievements &amp; reward your success!"
Administration Officer,https://www.seek.com.au/jobs/job/36329942?type=standout,Brisbane,Bayside & Eastern Suburbs,27d ago,An exciting new opportunity exists with Aveo for an experienced Administration Officer at Aveo Freedom Aged Care Redland Bay
Sonographer,https://www.seek.com.au/jobs/job/36329931?type=standard,PRP Diagnostic Imaging Pty Ltd,"Newcastle, Maitland & Hunter",27d ago,Flexible part time hours l Growing practice with a highly skilled team l Friendly and professional work environment
Dental Assistant,https://www.seek.com.au/jobs/job/36329853?type=standard,QC Dental Pty Ltd,Sydney,27d ago,"Dental Assistant Relaxed, friendly and caring culture Above award salary Very convenient by public transport"
Teacher / Tutor,https://www.seek.com.au/jobs/job/36329828?type=standard,Avenue Neighbourhood House @ Eley Inc.,Melbourne,27d ago,Avenue Neighbourhood House @ Eley is seeking an enthusiastic and committed Teacher/Tutor to support young people to reengage with education
Physiotherapy Casual Pool,https://www.seek.com.au/jobs/job/36329792?type=standard,Northern Sydney Local Health District,Sydney,27d ago,The provision of high quality Physiotherapy services to the patients of Northern Sydney Local Health District.
Physiotherapy Casual Pool,https://www.seek.com.au/jobs/job/36329791?type=standard,Northern Sydney Local Health District,Sydney,27d ago,The provision of high quality Physiotherapy services to the patients of Northern Sydney Local Health District.
Hospitality Supervisor,https://www.seek.com.au/jobs/job/36329681?type=standard,Hockey SA,Adelaide,27d ago,Hockey SA is currently seeking a candidate to work as a Hospitality Supervisor across the cafe and bar at the State Hockey Centre.
Ophthalmic Technician,https://www.seek.com.au/jobs/job/36329679?type=standard,Gold Coast,Healthcare & Medical,27d ago,The role is for a Part time or Casual: Ophthalmic Technician in a new state of the art Ophthalmology practice at John Flynn Private Hospital.
Community Support Workers - Part-time,https://www.seek.com.au/jobs/job/36329662?type=standard,Chorus,Perth,27d ago,Community Support Workers - Part TIme
Tenant Participation Officer,https://www.seek.com.au/jobs/job/36398502?type=promoted,Bridge Housing Limited,Sydney,"",Bridge Housing is looking for a individual to assist in the development and implementation of our community building and engagement strategies.
Nutrition Communications Advisor,https://www.seek.com.au/jobs/job/36370100?type=promoted,Australian Food and Grocery Council,ACT,"",Nutrition Communications Adviser
Aboriginal Community Worker,https://www.seek.com.au/jobs/job/36329648?type=standard,Highlands Community Centres Inc.,Southern Highlands & Tablelands,27d ago,"An exciting opportunity has become available for an Aboriginal Community Worker to joint the Highlands Community Centres team, based in Bowral."
Skilled Demolition Labourer / Operator,https://www.seek.com.au/jobs/job/36329564?type=standout,Cj's Demolition Pty Ltd,Sydney,27d ago,"Due to an ever-increasing workload, we are now seeking Skilled Labourers / Operators / Truck Drivers"
Receptionist / Administrator Medical Specialist Clinic – Ophthalmology,https://www.seek.com.au/jobs/job/36329586?type=standard,Gold Coast,Healthcare & Medical,27d ago,Required experienced medical receptionist/administrator with a good knowledge of specialist medical practice operations ideally ophthalmology.
Outside School Hours Care Qualified Educator,https://www.seek.com.au/jobs/job/36329554?type=standard,Horizons Childhood Learning Centres,Perth,27d ago,Horizons Childhood Learning Centres is seeking a part-time Qualified educator for our Outside School Hours Care Service in the Woodvale area.
Paediatric Occupational Therapist,https://www.seek.com.au/jobs/job/36329483?type=standard,Ladybug House P/L,Melbourne,27d ago,"Paediatric Occupational Therapist Role. Exciting new opportunity in a family centred practice, multi-disciplinary environment."
Payroll Officer - Part-time with a possibility of becoming a Full-time position,https://www.seek.com.au/jobs/job/36329450?type=standout,Lifeview Residential Care,Melbourne,27d ago,"Wwe are currently looking for a motivated, passionate Payroll professional to take the next step in their career to join our team."
Kindergarten Assistant,https://www.seek.com.au/jobs/job/36329445?type=standard,Athol Road Primary School,Melbourne,27d ago,Certificate 111 Kindergarten Assistant working with 6 other educators with up to 66 children in a kindergarten on the school site
Registered Nurses - Aged Care,https://www.seek.com.au/jobs/job/36329443?type=standard,Craigcare,Mornington Peninsula & Bass Coast,27d ago,We are currently seeking casual experienced Registered Nurses (Division 1) to join the dedicated team in Mornington.
Marketing & Partnerships Leader,https://www.seek.com.au/jobs/job/36329441?type=standard,4C Recruitment Solutions,Sydney,27d ago,"Leadership opportunity. 4 days a week, community focused organisation. Sutherland Shire location."
Kindergarten Teacher Permanent Part time position on offer.,https://www.seek.com.au/jobs/job/36329414?type=standout,Mother Duck Brackenridge,Brisbane,27d ago,Mother Duck Child Care Bracken Ridge requires a permanent part time Kindergarten Teacher for commencement in June 2018
URGENT DENTAL RECEPTIONIST/ASSISTANT,https://www.seek.com.au/jobs/job/36329405?type=standout,WINNING SMILES PTY LTD,Sydney,27d ago,Winning Smiles Dental Surgery is looking for a friendly and well organised Dental Receptionist/Assistant to join our team in BLACKTOWN.
Senior Tax Accountant - Part Time,https://www.seek.com.au/jobs/job/36329296?type=standard,Jeffkins Accountancy,Melbourne,27d ago,• Fast growing firm • Client contact • Flexible work hours (20-25hrs) • CPA/CA qualified • Work as part of a close team • Mentor junior staff
Management/Accounting/Marketing/ IT Part-time Lecturers (Melbourne Campus),https://www.seek.com.au/jobs/job/36329350?type=standard,Melbourne,CBD & Inner Suburbs,27d ago,"Preparing and delivering lectures, tutorials, and workshops."
Part Time Junior Sales Staff,https://www.seek.com.au/jobs/job/36329330?type=standard,Bakers Delight Castletown,Northern QLD,27d ago,Bakers Delight CastleTown are currently recruiting Junior Sales Assistants to join our team in a Part Time position.
RN Division 1,https://www.seek.com.au/jobs/job/36329278?type=standard,Emmy Monash Aged Care,Melbourne,27d ago,Part time nursing opportunity with values based not-for-profit aged care facility based in Caulfield
Administration Officer,https://www.seek.com.au/jobs/job/36329247?type=standard,Paras & Partners – Healthcare,Sydney,27d ago,"Administration Officer to support Accounts departments, Payroll and general office duties, Job share 2 days- High performing Culture - Pharmaceutical"
Pharmacy Sales Representative,https://www.seek.com.au/jobs/job/36329044?type=standard,Kinumura Pty Ltd,Sydney,27d ago,Pharmacy Sales Representative
Assistant Manager,https://www.seek.com.au/jobs/job/36329238?type=standout,Collective Wellness Group,Perth,27d ago,Excellent part time opportunity for an Assistant Manager! Work with the Club Manager on membership sales and member engagement. Apply today!
Nurse wanted for busy medical centre,https://www.seek.com.au/jobs/job/36329225?type=standard,Melbourne,Eastern Suburbs,27d ago,Looking for a part time nurse -Div 1 at a busy medical centre in Burwood
Delivery Driver,https://www.seek.com.au/jobs/job/36329214?type=standard,Drake International,"Bendigo, Goldfields & Macedon Ranges",27d ago,"Delivery DRiver, load and unload,FL"
Education Leader,https://www.seek.com.au/jobs/job/36354125?type=promoted,Kinma School,Sydney,"",Are you an educational leader open to a unique opportunity? Feel inspired every single day in a leading edge progressive educational environment.
Online Learning Officer,https://www.seek.com.au/jobs/job/36494806?type=promoted,Australian Centre For Grief & Bereavement,Melbourne,"",The Online Learning Officer is responsible for the delivery of a valued and customer led online learning strategy.
"Project Officers (Practice Support) - GCPHN - Gold Coast, QLD",https://www.seek.com.au/jobs/job/36329197?type=standard,Employment Office,Gold Coast,27d ago,Bring your project mgmt and general practice experience to this rewarding role within the health sector! Part-time &amp; Full-time roles available!
