Title,URL,Advertiser,Location,Listing Date,Short Description
Senior Auditor,https://www.seek.com.au/jobs/job/36536386?type=standout,Ignite,Brisbane,2d ago,Experienced Senior Auditor required for an immediate start with one of Australia’s Largest Professional Services Firms.
Fleet Allocator,https://www.seek.com.au/jobs/job/36536270?type=standard,National Workforce,Brisbane,2d ago,"Our Valued Client located in Western Suburbs Brisbane require a Fleet Allocator/Load Scheduler for immediate start. Previous exp, excellent salary."
Factory Foreman,https://www.seek.com.au/jobs/job/36536241?type=standard,Guardian Building Products (Qld) Pty Ltd,Brisbane,2d ago,"Hands on team leader, responsible for productivity, Quality Assurance targets, allocation of labour resources and factory output targets."
Wholesale Sales Manager | Leading Fashion Agency,https://www.seek.com.au/jobs/job/36418892?type=promoted,Lee Merchandising,Brisbane,"",The Wholesale Sales Manager will join our motivated wholesale sales team managing a key portfolio of brands within the agency.
Recruitment Consultant,https://www.seek.com.au/jobs/job/36495191?type=promoted,Cornerstone Medical Recruitment,Brisbane,"","Join our highly successful Doctors Division. Incredible commission structure, incentives, bonus and events throughout the year."
PLANT OPERATOR,https://www.seek.com.au/jobs/job/36534984?type=standout,RANKIN CIVIL PTY LTD,Brisbane,2d ago,Experienced Excavator/Bobcat operators
Senior Advisor (Market Analysis),https://www.seek.com.au/jobs/job/36536210?type=standout,Department of Transport and Main Roads,Brisbane,2d ago,You will work in a transformational customer experience program for one of Queensland’s largest state government departments.
MR Truck Driver,https://www.seek.com.au/jobs/job/36536165?type=standard,Winning Services,Brisbane,2d ago,Join the Winning family! Permanent role for an MR licenced driver delivering and installing white goods and appliances for our customers
Storeperson,https://www.seek.com.au/jobs/job/36536093?type=standout,Programmed Skilled Workforce,Brisbane,2d ago,"WEIGHBRIDGE OPERATOR WANTED
ONGOING POSITION AVAILABLE
GREAT COMPANY/CULTURE"
Sales Agent | Redland Bay location,https://www.seek.com.au/jobs/job/36536080?type=standard,Sinclair Recruitment Pty Ltd,Brisbane,2d ago,Seeking an experienced Sales Agent looking for career progression in an outstanding Agency! Apply now! 
Junior Insolvency Lawyer | 2nd to 3rd Year | Want To Trade Your Debt Recovery?,https://www.seek.com.au/jobs/job/36536056?type=standard,the agency,Brisbane,2d ago,Awesome role for the taking. Fantastic practice. Top tier clients. Brilliant leader. Your chance to grow with this impressive National.
Senior Lawyer,https://www.seek.com.au/jobs/job/36536012?type=standout,Fair Work Ombudsman,Brisbane,2d ago,Do you want to work for one of the largest workplace relations legal practices in Australia?
Senior Business Analyst - SimCorp Dimension Specialist,https://www.seek.com.au/jobs/job/36536009?type=standard,Exclaim IT,Brisbane,2d ago,"Business Analyst | SimCorp Dimension Specialist | Focus on trading, funds management, settlements and custody | CBD Based"
Sales Agent | Base + Commission!,https://www.seek.com.au/jobs/job/36536007?type=standard,Sinclair Recruitment Pty Ltd,Brisbane,2d ago,Seeking an experienced Sales Agent to join a team of passionate Agents! No area restrictions or monthly franchise or desk fees to pay! 
Field Service Technician,https://www.seek.com.au/jobs/job/36535996?type=standard,DFP Recruitment,Brisbane,2d ago,Global Organisation | Field Service Technician | Full Time Opportunity
Machinist or Turner (Rail),https://www.seek.com.au/jobs/job/36535986?type=standout,Programmed Skilled Workforce,Brisbane,2d ago,"An opportunity exists for a Machinist/Fitter &amp; Turner to join our team, responsible for locomotive maintenance in Ipswich."
Senior UX/UI Designer,https://www.seek.com.au/jobs/job/36535985?type=standout,Compare the Market,Brisbane,2d ago,"Seeking an innovative forward-thinking collaborator to join our organisation. Lead, teach, motivate and grow your team of digital experts."
Lawyer,https://www.seek.com.au/jobs/job/36535979?type=standout,Fair Work Ombudsman,Brisbane,2d ago,Do you want to work for one of the largest workplace relations legal practices in Australia?
Financial Accountant,https://www.seek.com.au/jobs/job/36535976?type=standard,people2people,Brisbane,2d ago,Market leading ASX business requires a qualified accountant with an interest in systems improvement / change management to join their team. 
Sales Agent | Base + Commission | Ferny Hills location,https://www.seek.com.au/jobs/job/36535945?type=standard,Sinclair Recruitment Pty Ltd,Brisbane,2d ago,Are you an experienced Sales Agent looking to join a prestigious agency? Grow your career and work alongside outstanding agents! 
Finance Manager - Working for an established North Brisbane Builder,https://www.seek.com.au/jobs/job/36535893?type=standout,OJ Pippin Homes,Brisbane,2d ago,We are looking for a Finance Manager to strategically drive long-term profitability and enhance management decision making.
Clinical Lead,https://www.seek.com.au/jobs/job/36535874?type=standard,Arcare,Brisbane,2d ago,"Arcare Aged Care offers an attractive salary with the added bonus of salary packaging, a modern work environment, and excellent working conditions"
Clinical Lead,https://www.seek.com.au/jobs/job/36535873?type=standard,Arcare,Brisbane,2d ago,"Arcare Aged Care offers an attractive salary with the added bonus of salary packaging, a modern work environment, and excellent working conditions"
Food Process Workers and Factory Labourers,https://www.seek.com.au/jobs/job/36535857?type=standard,StaffCo,Brisbane,2d ago,Food Process work available in the Springfield/Ipswich Area. 15 more positions now available! Great $$$
"Indigenous Mentor - Wivenhoe (Ipswich, Goodna, Inala & Springfield)",https://www.seek.com.au/jobs/job/36535832?type=standard,The Salvation Army Employment Plus,Brisbane,2d ago,Exciting new opportunity working with our Aboriginal and Torres Strait Islander candidates who have commenced into employment
Office Administrator (MYOB),https://www.seek.com.au/jobs/job/36420134?type=promoted,Brisbane,CBD & Inner Suburbs,"","You will be responsible for the smooth, efficient and accurate running of the office and business management systems as part of a great team."
Interstate Truck Driver,https://www.seek.com.au/jobs/job/36540962?type=promoted,Ultimate Transport Pty Ltd,Brisbane,"","Drivers required for interstate runs, great working conditions, must have minimum 5 years B-Double experience."
Principal Engineer Subtransmission and Complex Planning,https://www.seek.com.au/jobs/job/36535818?type=standard,Essential Energy,Brisbane,2d ago,Are you an experienced power systems analysis engineer and looking for opportunities in the Mid North Coast of NSW?
Sonographer - QDI Northside Hospitals,https://www.seek.com.au/jobs/job/36535803?type=standout,Queensland Diagnostic Imaging,Brisbane,2d ago,Great opportunity for an experienced Sonographer to join QDI and work across well established hospital based Radiology departments on a FT/PT basis
Project Manager | Road Construction | Brisbane,https://www.seek.com.au/jobs/job/36535802?type=standard,Constructability Recruitment,Brisbane,2d ago,Experienced Project Manager needed for $450 million road project in Brisbane with renowned Tier 2 civil contractor
Small Engines Mechanic,https://www.seek.com.au/jobs/job/36535784?type=standard,AUSTECH INDUSTRIES PTY LTD,Brisbane,2d ago,Austech Industries has an exciting opportunity for a small engine Mechanic to join our busy Acacia Ridge Workshop.
Natural Area Team Leader,https://www.seek.com.au/jobs/job/36535755?type=standout,Logan City Council,Brisbane,2d ago,Council's Parks Branch are seeking a Natural Area Team Leader be responsible for the on-ground implementation of bushland maintenance programs 
Natural Area Team Leader,https://www.seek.com.au/jobs/job/36535756?type=standout,Logan City Council,Brisbane,2d ago,Council's Parks Branch are seeking a Natural Area Team Leader be responsible for the on-ground implementation of bushland maintenance programs 
EOI - Tender and Proposal Manager - Mining,https://www.seek.com.au/jobs/job/36535741?type=standout,UGL,Brisbane,2d ago," No matter where you are at UGL, you will find people who are passionate about what we do; the projects we work on, the services we provide, the..."
Systems Accountant expert / Financial Accountant,https://www.seek.com.au/jobs/job/36535737?type=standard,people2people,Brisbane,2d ago,Great opportunity on a long term contract / perm basis for this market leading business. 
Chief Financial Officer,https://www.seek.com.au/jobs/job/36535733?type=standard,Brisbane,CBD & Inner Suburbs,2d ago,A great opportunity for a qualified CFO to join a progressive company and lead them through exciting changes.
SENIOR ENGINEER/PROJECT MANAGER,https://www.seek.com.au/jobs/job/36535724?type=standout,Ignite,Brisbane,2d ago,Multiple Positions available in a booming ACT engineering market.
Senior GIS Consultant / Solution Lead,https://www.seek.com.au/jobs/job/36535721?type=standout,Clarita,Brisbane,2d ago,"To support our growing list of clients, we are looking for an experienced Senior Consultant / Service Lead to join our Location Practice."
General Practitioner,https://www.seek.com.au/jobs/job/36535720?type=standout,Bowen Hills Medical Centre,Brisbane,2d ago,"FRACGP GP WANTED for boutique, Doctor-owned medical practice"
"Social Worker, Violence Prevention and Trauma Response - Moree",https://www.seek.com.au/jobs/job/36535702?type=standout,Hunter New England Local Health District,Brisbane,2d ago,"Seeking a Social Worker passionate about the rights of victims of violence to pioneer the implementation of this new role in Moree, NSW."
FMCG Warehouse Team Leader - Ipswich,https://www.seek.com.au/jobs/job/36535701?type=standard,Evergreen Careers,Brisbane,2d ago,Stable Australian owned FMCG business looking for experienced Logistics Team Leader to join their team in Ipswich. Career progression assured $$Neg$$
"HR Tilt Tray Driver – EWPs, Machinery, Containers",https://www.seek.com.au/jobs/job/36535680?type=standard,Equipment & Lifting Solutions Pty Ltd,Brisbane,2d ago,"HR Tilt Tray Driver – EWPs, Machinery, Containers etc, Tilt Tray Experience Preferred"
Junior Property & Leasing Lawyer | 1st to 3rd Year | This Role Is Brilliant,https://www.seek.com.au/jobs/job/36535646?type=standard,the agency,Brisbane,2d ago,Stand out role. Brilliant National firm. Resourced and supported practice. Strong leaders to guide you. Real career prospects. You got it made here!
SENIOR ADMINISTRATOR/OFFICE MANAGER,https://www.seek.com.au/jobs/job/36535611?type=standout,Windsor Group,Brisbane,2d ago,Put yourself at the hub of a small world-class unit that is taking essential health services to where they’re desperately needed in remote Australia
Digital Content Producer,https://www.seek.com.au/jobs/job/36535604?type=standard,The Content Division,Brisbane,2d ago,We are looking for an experienced journalist or content writer with experience across multiple industries.
